Uf;IBGE;Municipio;CNES;Nome_UBS;INE;Sigla;total_1221
GO;520140;APARECIDA DE GOIÂNIA;2589524;UNIDADE BASICA DE SAUDE PAPILON PARK;2139537;eAP;248
GO;520140;APARECIDA DE GOIÂNIA;7666659;UNIDADE BASICA DE SAUDE MANSOES PARAISO;2162075;eAP;568
GO;520140;APARECIDA DE GOIÂNIA;9606068;UNIDADE BASICA DE SAUDE BAIRRO ILDA;2162199;eAP;50
GO;522185;VALPARAÍSO DE GOIÁS;7286376;UBS ANHANGUERA B;2176483;eAP;566
GO;520110;ANÁPOLIS;9745815;USF ARCO IRIS;1680099;eSF;2111
GO;522045;SENADOR CANEDO;7046944;UNIDADE DE SAUDE DA FAMILIA JARDIM CANEDO III;467081;eSF;2079
GO;521310;MINEIROS;7657293;UNIDADE BASICA DE SAUDE ERASMO RODRIGUES DE SOUSA;1599992;eSF;1178
GO;520870;GOIÂNIA;6297587;USF RESIDENCIAL REAL CONQUISTA;460044;eSF;2732
GO;520110;ANÁPOLIS;2371537;USF GOIALANDIA;1678590;eSF;871
GO;520970;HIDROLÂNDIA;6462944;UNIDADE DE SAUDE GARAVELO SUL II HIDROLANDIA;1633058;eSF;3197
GO;520870;GOIÂNIA;6297587;USF RESIDENCIAL REAL CONQUISTA;460052;eSF;3115
GO;520870;GOIÂNIA;6297587;USF RESIDENCIAL REAL CONQUISTA;460060;eSF;2501
GO;520870;GOIÂNIA;5277930;USF RESIDENCIAL YTAPUA;459747;eSF;3174
GO;520870;GOIÂNIA;5277930;USF RESIDENCIAL YTAPUA;458317;eSF;3041
GO;521760;PLANALTINA;2361493;UNIDADE BASICA DE SAUDE ESF 15 17 E 20;464899;eSF;4303
GO;521760;PLANALTINA;2438607;UNIDADE BASICA DE SAUDE ESF 06 07 E 22 QD 02 NORTE;464945;eSF;3729
GO;521760;PLANALTINA;2438666;UNIDADE BASICA DE SAUDE ESF 03 QD 04 LESTE;464996;eSF;1813
GO;521760;PLANALTINA;2440253;UNIDADE BASICA DE SAUDE ESF 01 QD 03 S OESTE;465038;eSF;3175
GO;521760;PLANALTINA;7116926;UNIDADE BASICA DE SAUDE ESF 25 QD 19 NORTE;465100;eSF;1714
GO;521760;PLANALTINA;2438607;UNIDADE BASICA DE SAUDE ESF 06 07 E 22 QD 02 NORTE;465119;eSF;1836
GO;520005;ABADIA DE GOIÁS;9348352;UBS RECANTO DOS DOURADOS;1636111;eSF;1797
GO;520015;ADELÂNDIA;2535769;UBS LOURIVON DINIZ LINHARES;453412;eSF;2793
GO;520025;ÁGUAS LINDAS DE GOIÁS;2441055;POSTO PSF GUAIRA I;453463;eSF;8246
GO;520870;GOIÂNIA;5417457;USF SANTO HILARIO;459801;eSF;3818
GO;520870;GOIÂNIA;5417457;USF SANTO HILARIO;459844;eSF;3449
GO;521800;PORANGATU;2436892;PS DE AZINOPOLIS;1595768;eSF;2730
GO;521800;PORANGATU;7491611;ESTRATEGIA DE SAUDE DA FAMILIA VILA PRIMAVERA ESF 10;1526847;eSF;4007
GO;521805;PORTEIRÃO;2769301;UNIDADE BASICA DE SAUDE DE PORTEIRAO;465291;eSF;4876
GO;521830;POSSE;2440199;POSTO SAUDE POVOADO CACHIMBO POSSE;1637967;eSF;1848
GO;521850;QUIRINÓPOLIS;2340615;UBS I EDINHO COUTO;465410;eSF;3437
GO;521850;QUIRINÓPOLIS;2805146;UBS VI ANTONIO ALVIM MAGALHAES;465461;eSF;2406
GO;521850;QUIRINÓPOLIS;3630072;UBS IX TONHO MARIQUINHA;1513672;eSF;3305
GO;520030;ALEXÂNIA;9796134;UBS VII CENTRO;1651862;eSF;3888
GO;520060;ALTO PARAÍSO DE GOIÁS;2334046;UNIDADE BASICA DE SAUDE DA FAMILIA II;453684;eSF;2848
GO;520870;GOIÂNIA;5417457;USF SANTO HILARIO;459836;eSF;3571
GO;520870;GOIÂNIA;5417457;USF SANTO HILARIO;459828;eSF;3414
GO;520870;GOIÂNIA;2506416;USF SAO CARLOS;458678;eSF;3023
GO;520870;GOIÂNIA;2506416;USF SAO CARLOS;458635;eSF;2519
GO;520870;GOIÂNIA;2506416;USF SAO CARLOS;458627;eSF;2689
GO;520870;GOIÂNIA;2506416;USF SAO CARLOS;458643;eSF;2431
GO;520870;GOIÂNIA;2506416;USF SAO CARLOS;458651;eSF;3810
GO;520870;GOIÂNIA;2506785;USF SAO FRANCISCO;458791;eSF;2982
GO;520870;GOIÂNIA;2506785;USF SAO FRANCISCO;458783;eSF;2931
GO;521880;RIO VERDE;6848664;CLINICA DA FAMILIA MARIA QUINTINA FARIA DO VALE;465666;eSF;4754
GO;521880;RIO VERDE;9699155;CLINICA DA FAMILIA ODUVALDO RIBEIRO DA CUNHA NENZINHO RIBEI;465704;eSF;3603
GO;521880;RIO VERDE;6675913;CLINICA DA FAMILIA LUPERCIO REIS;465712;eSF;5865
GO;521890;RUBIATABA;6466338;UNIDADE BASICA DE SAUDE PSF 6;465798;eSF;2551
GO;520110;ANÁPOLIS;2361531;USF BANDEIRAS;453846;eSF;3679
GO;520110;ANÁPOLIS;2361558;USF JARDIM SUICO;453862;eSF;5181
GO;520870;GOIÂNIA;2506785;USF SAO FRANCISCO;458805;eSF;3134
GO;520870;GOIÂNIA;2339455;USF SAO JUDAS TADEU;458333;eSF;3105
GO;520870;GOIÂNIA;2339455;USF SAO JUDAS TADEU;458368;eSF;3360
GO;521890;RUBIATABA;7517696;UNIDADE BASICA DE SAUDE PSF 8;1536842;eSF;2526
GO;521930;SANTA HELENA DE GOIÁS;3023834;UNIDADE PSF DR CARLOS AUGUSTO MENEZES DE SOUZA;465941;eSF;3064
GO;521930;SANTA HELENA DE GOIÁS;9408304;UNIDADE BASICA DE SAUDE DR PAULO SERONNI;1654640;eSF;1741
GO;521970;SANTA TEREZINHA DE GOIÁS;2442337;UNIDADE BASICA DE SAUDE PSF 02;466107;eSF;3736
GO;520110;ANÁPOLIS;9037039;USF VILA UNIAO;1610848;eSF;2753
GO;520870;GOIÂNIA;2339455;USF SAO JUDAS TADEU;458376;eSF;3501
GO;520870;GOIÂNIA;2339455;USF SAO JUDAS TADEU;458341;eSF;3202
GO;520870;GOIÂNIA;2339455;USF SAO JUDAS TADEU;458392;eSF;3392
GO;520870;GOIÂNIA;2673959;USF VALERIA APARECIDA MARTINS DA SILVA GARAVELO B;459399;eSF;2097
GO;520880;GOIANIRA;2361647;UBS ONESTINA CORREA DE OLIVEIRA;460265;eSF;3101
GO;520880;GOIANIRA;2438909;UBS DIOLINO CORREA NEVES;460338;eSF;3266
GO;521975;SANTO ANTÔNIO DO DESCOBERTO;2383977;POSTO DE SAUDE PSF EQUIPE 14;466204;eSF;4886
GO;521975;SANTO ANTÔNIO DO DESCOBERTO;2441853;UNIDADE DE SAUDE PSF EQUIPE 05;466336;eSF;1553
GO;521980;SÃO DOMINGOS;7923619;POSTO DE SAUDE ALFREDO NERES NETO;1637398;eSF;2493
GO;522010;SÃO LUÍS DE MONTES BELOS;9416137;UBS DR WARTENE PORTELA LOPES SAO LUIS DE MONTES BELOS;1647865;eSF;3308
GO;520140;APARECIDA DE GOIÂNIA;2358735;UNIDADE BASICA DE SAUDE DO PSF JARDIM DOS BURITIS;454648;eSF;1961
GO;520880;GOIANIRA;2769239;UBS JAZON RODRIGUES DE SOUZA;460362;eSF;3851
GO;520910;GOIATUBA;2695898;PSF 301;460516;eSF;3969
GO;520910;GOIATUBA;3556816;PSF 307;460559;eSF;4009
GO;520920;GUAPÓ;2440539;USF 4 PEDRO GOMES FILHO;460613;eSF;4901
GO;520920;GUAPÓ;7063024;USF 6 SABINA CANDIDA DE JESUS;460664;eSF;2965
GO;520940;GUARANI DE GOIÁS;2382741;UNIDADE BASICA DE SAUDE GUARANI DE GOIAS;460680;eSF;2993
GO;522028;SÃO PATRÍCIO;2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;466700;eSF;2886
GO;522040;SÃO SIMÃO;2441179;UNIDADE BASICA DE SAUDE SETOR POPULAR;466735;eSF;4098
GO;522040;SÃO SIMÃO;2441640;ESF I WAGUINES JULIO DE CASTRO;466751;eSF;4281
GO;522045;SENADOR CANEDO;2570998;UNIDADE DE SAUDE DA FAMILIA ESTRELA DO SUL;466832;eSF;2530
GO;522045;SENADOR CANEDO;2768984;UNIDADE DE SAUDE DA FAMILIA CASTRO;466859;eSF;3465
GO;522045;SENADOR CANEDO;2769344;UNIDADE DE SAUDE DA FAMILIA JD TODOS OS SANTOS;466948;eSF;2638
GO;522045;SENADOR CANEDO;2769484;UNIDADE DE SAUDE DA FAMILIA BOM SUCESSO;466999;eSF;4520
GO;520140;APARECIDA DE GOIÂNIA;3900452;UNIDADE BASICA DE SAUDE DELFIORI;454958;eSF;1458
GO;520140;APARECIDA DE GOIÂNIA;5295041;UNIDADE BASICA DE SAUDE BANDEIRANTES;455040;eSF;1322
GO;520140;APARECIDA DE GOIÂNIA;6041426;UNIDADE BASICA DE SAUDE JARDIM NOVA OLINDA;455105;eSF;1826
GO;520140;APARECIDA DE GOIÂNIA;6041426;UNIDADE BASICA DE SAUDE JARDIM NOVA OLINDA;455113;eSF;2430
GO;520995;INDIARA;2535734;UNIDADE DE SAUDE DA FAMILIA IV DE INDIARA;460850;eSF;3797
GO;520995;INDIARA;47392;UNIDADE BASICA DE SAUDE VALE DO SOL;1706098;eSF;2815
GO;521000;INHUMAS;2659840;UNIDADE DE SAUDE DA FAMILIA DR TUFI SAHIUM;460915;eSF;3706
GO;521000;INHUMAS;2659905;UNIDADE DE SAUDE DA FAMILIA ELIAS SEBBA;1695584;eSF;1877
GO;522050;SERRANÓPOLIS;7443706;UNIDADE BASICA DE SAUDE SIMEIA NOA DE ALMEIDA;467111;eSF;2969
GO;522060;SILVÂNIA;2440075;ESTRATEGIA SAUDE DA FAMILIA 03 JOAO DE DEUS;467154;eSF;2529
GO;522100;TAQUARAL DE GOIÁS;2361892;UNIDADE BASICA DE SAUDE GIULIANO TELLES MARTINS;467278;eSF;2438
GO;522108;TERESINA DE GOIÁS;9523782;USF DRA GLAUCIA SIGILIAO DO COUTO;467286;eSF;2715
GO;520140;APARECIDA DE GOIÂNIA;3900444;UNIDADE BASICA DE SAUDE CAMPOS ELISIOS;1618954;eSF;2290
GO;520140;APARECIDA DE GOIÂNIA;9606017;UNIDADE BASICA DE SAUDE CRUZEIRO DO SUL;1681605;eSF;1566
GO;521020;IPORÁ;3080943;PSF MONTE ALTO IPORA;461229;eSF;3242
GO;521030;ISRAELÂNDIA;2382601;UBS DR RODRIGO BRAGA RIBEIRO;461253;eSF;3261
GO;521080;ITAJÁ;2383519;ESF URBANA E RURAL LEONTINO LOURENCO DE ASSIS;461431;eSF;2806
GO;522140;TRINDADE;2438828;UNIDADE SAUDE DA FAMILIA VILA PAI ETERNO TRINDADE;467456;eSF;3570
GO;522140;TRINDADE;2438860;UNIDADE SAUDE DA FAMILIA RESIDENCIAL MARISE TRINDADE;467502;eSF;3676
GO;522140;TRINDADE;2440156;UNIDADE DE SAUDE DA FAMILIA SAMARA TRINDADE;467553;eSF;4069
GO;522160;URUAÇU;2358808;PSF 2 SETOR AEROPORTO URUACU;467774;eSF;5448
GO;520170;ARAGARÇAS;2439859;UNIDADE DE SAUDE DA FAMILIA PSF 302;455350;eSF;3207
GO;520180;ARAGOIÂNIA;2570009;PSF II;455423;eSF;4069
GO;520235;ARENÓPOLIS;64181;ESF ROSALINA LUISA DA SILVA;1708279;eSF;1060
GO;520310;BALIZA;6783341;ESF OZIEL ALVES PEREIRA;455563;eSF;1954
GO;520320;BARRO ALTO;2507382;CENTRO DE SAUDE DE BARRO ALTO;455571;eSF;4174
GO;520350;BOM JESUS DE GOIÁS;2500167;PSF 02 BOM JESUS;455733;eSF;3373
GO;521120;ITAPURANGA;2570955;UBS XIXAZAO E RURAL LESTE DR ILDO JOSE DA SILVA;461571;eSF;1673
GO;521120;ITAPURANGA;2570955;UBS XIXAZAO E RURAL LESTE DR ILDO JOSE DA SILVA;461628;eSF;3068
GO;521120;ITAPURANGA;3102009;UBS MARISTA DR JOAO ARAUJO PARREIRA;461652;eSF;5839
GO;521120;ITAPURANGA;3101932;UBS ALVORADA E RURAL OESTE JOSE ALVES CAMPOS;461660;eSF;1986
GO;521150;ITUMBIARA;800015;CLINICA POPULAR DR GENESIO BORGES DE ANDRADE;461725;eSF;4815
GO;521150;ITUMBIARA;800023;CLINICA POPULAR DR REGINALDO CUSTODIO;461776;eSF;4511
GO;521160;IVOLÂNDIA;2382628;CENTRO DE SAUDE DE IVOLANDIA;461946;eSF;2546
GO;522185;VALPARAÍSO DE GOIÁS;2438712;UNIDADE DE SAUDE DA FAMILIA PACAEMBU;467995;eSF;1755
GO;522185;VALPARAÍSO DE GOIÁS;2439921;UNIDADE DE S DA FAMILIA ANHANGUERA B;468002;eSF;3491
GO;522185;VALPARAÍSO DE GOIÁS;9193138;UNIDADE DE SAUDE DA FAMILIA CEU AZUL III B;468010;eSF;3230
GO;522185;VALPARAÍSO DE GOIÁS;5979668;UNIDADE DE SAUDE DA FAMILIA VALPARAISO II;468150;eSF;3472
GO;522185;VALPARAÍSO DE GOIÁS;6326331;UNIDADE DE SAUDE DA FAMILIA ESPLANADA V;468215;eSF;2696
GO;522185;VALPARAÍSO DE GOIÁS;2383438;UNIDADE BASICA DE SAUDE CEU AZUL;1684310;eSF;2699
GO;522190;VARJÃO;2361906;CENTRO DE SAUDE UNIDADE BASICA VARJAO;468258;eSF;4200
GO;522200;VIANÓPOLIS;2361914;UNIDADE DE SAUDE DA FAMILIA CARAIBAS VIANOPOLIS;468266;eSF;1127
GO;520357;BONÓPOLIS;2440652;POSTO DE SAUDE CRUZEIRO BONOPOLIS;1521659;eSF;2141
GO;520410;CACHOEIRA ALTA;7590776;UBS NOROESTE;1553887;eSF;2724
GO;520440;CAIAPÔNIA;7989407;UNIDADE BASICA DE SAUDE MARCONDES FERREIRA PRIMO;456055;eSF;1842
GO;520440;CAIAPÔNIA;2440717;UNIDADE BASICA DE SAUDE MANOEL TAVARES DA FONSECA;456071;eSF;3397
GO;520440;CAIAPÔNIA;5478049;UNIDADE BASICA DE SAUDE ELIEZER MOREIRA SANTOS;456098;eSF;2350
GO;521180;JARAGUÁ;5120640;UNIDADE DE SAUDE DA FAMILIA PSF RURAL II JARAGUA;462071;eSF;1012
GO;521190;JATAÍ;5603153;USF DR GILBERTO I CARDOSO;462284;eSF;2094
GO;521190;JATAÍ;6445519;USF AVENIDA GOIAS JAMES PHILLIPE MINELLI PE TIAGO;462314;eSF;2832
GO;521190;JATAÍ;2340178;USF VILA FATIMA;1552082;eSF;3061
GO;521190;JATAÍ;2340097;USF SANTO ANTONIO PROF JOSE BARROS CRUZ;1575554;eSF;2491
GO;521190;JATAÍ;6555225;USF VILA BRASILIA DR ARISTOTELES DE REZENDE;1552112;eSF;3988
GO;521205;JESÚPOLIS;5288525;UBS PREFEITO SILVAN JOSE FURTADO DA SILVEIRA;462349;eSF;2661
GO;521210;JOVIÂNIA;2570793;ESF 303 GERALDO FERREIRA BARBOSA;462373;eSF;1766
GO;522230;VILA PROPÍCIO;3042243;UNIDADE BASICA DE SAUDE DE ASSUNCAO DE GOIAS VILA PROPICIO;468371;eSF;3312
GO;520450;CALDAS NOVAS;6741339;ESTRATEGICA DE SAUDE DA FAMILIA JEQUITIMAR;456233;eSF;4688
GO;520450;CALDAS NOVAS;6741568;ESTRATEGICA DE SAUDE DA FAMILIA HOLLIDAY;456241;eSF;4426
GO;520450;CALDAS NOVAS;2383748;ESTRATEGIA DE SAUDE DA FAMILIA SAO JOSE;1585770;eSF;2059
GO;520465;CAMPINAÇU;2382873;CENTRO MUNICIPAL DE SAUDE EDIMAR SIMAO PEREIRA;456292;eSF;2002
GO;520490;CAMPOS BELOS;2437376;ESF ABCB CAMPOS BELOS;456411;eSF;3763
GO;520490;CAMPOS BELOS;2439875;ESF MORADA NOVA CAMPOS BELOS;456438;eSF;2980
GO;521230;LEOPOLDO DE BULHÕES;2361302;CENTRO DE SAUDE JOSE FRANCISCO VARGAS;462462;eSF;3735
GO;521230;LEOPOLDO DE BULHÕES;2437295;USF DA CAPELINHA GOIAVISTA E REGIAO;462489;eSF;1168
GO;521250;LUZIÂNIA;2340348;PSF TRES VENDAS;462543;eSF;2029
GO;521250;LUZIÂNIA;2340437;PSF RESIDENCIAL COPAIBAS;462586;eSF;2527
GO;521250;LUZIÂNIA;5418232;PSF JARDIM PLANALTO;462659;eSF;2356
GO;520500;CARMO DO RIO VERDE;2571498;UNIDADE BASICA DE SAUDE ANTONIO FERNANDES DA SILVA;456519;eSF;4399
GO;520510;CATALÃO;7806000;UBSF CRISTINA DE CASSIA RODOVALHO;456551;eSF;3469
GO;520540;CERES;2337665;UNIDADE BASICA SAUDE JARDIM SORRISO;456675;eSF;3949
GO;520540;CERES;3507297;UNIDADE BASICA DE SAUDE VILA NOVA;456683;eSF;3417
GO;520540;CERES;5444322;UNIDADE BASICA DE SAUDE VILA PEDROSA;456691;eSF;2430
GO;520549;CIDADE OCIDENTAL;2438690;UBS FAMILIA FRIBURGO B;456829;eSF;5154
GO;521280;MARA ROSA;2382849;UNIDADE DE SAUDE DA FAMILIA LUZIA DE SOUZA ANGELI BATA;462799;eSF;1759
GO;521295;MATRINCHÃ;5367565;UBS NAIR PEREIRA BORGES;462829;eSF;2303
GO;521300;MAURILÂNDIA;9489452;ESTRATEGIA SAUDE DA FAMILIA MARIA VIEIRA DE OLIVEIRA SILVA;1661892;eSF;1282
GO;521308;MINAÇU;2768798;UNIDADE DE SAUDE DA FAMILIA PSF V;462926;eSF;3914
GO;521310;MINEIROS;2383888;UNIDADE BASICA DE SAUDE DONA SANICA;462985;eSF;2789
GO;521310;MINEIROS;7657420;UNIDADE BASICA DE SAUDE ROMANA GONCALVES DA SILVA;1597108;eSF;4058
GO;520549;CIDADE OCIDENTAL;3005089;UBS FAMILIA SQ 13;456861;eSF;3493
GO;520549;CIDADE OCIDENTAL;7713339;UBS FAMILIA PARQUE NAPOLIS A 1;1577522;eSF;3191
GO;520552;COLINAS DO SUL;2384167;PSF COLINAS DO SUL GO;457000;eSF;2613
GO;520580;CORUMBÁ DE GOIÁS;2361841;UNIDADE DE SAUDE DA FAMILIA ANTONIO MARMO FERREIRA SANTANA;457035;eSF;2055
GO;521370;MONTES CLAROS DE GOIÁS;5304008;UBS ODAIR SIMOES CORREIA;463116;eSF;2992
GO;521380;MORRINHOS;2441004;UNIDADE ESF JARDIM AMERICA;463264;eSF;4267
GO;521400;MOZARLÂNDIA;3649083;PS PSF III DEDITHE DO CORACAO DE JESUS FIGUEREDO;463353;eSF;4075
GO;521405;MUNDO NOVO;2569744;CENTRO DE SAUDE E PSF I II E III DE MUNDO NOVO;1614363;eSF;2409
GO;521440;NAZÁRIO;2361329;UNIDADE DE SAUDE DA FAMILIA I NAZARIO;463434;eSF;1864
GO;521450;NERÓPOLIS;2361337;CENTRO DE SAUDE DE NEROPOLIS MARIA DORALICE LIMA PONTES;463477;eSF;2644
GO;521450;NERÓPOLIS;2384000;CENTRO DE SAUDE DE NEROPOLIS PACIFICO TEIXEIRA;463485;eSF;3988
GO;521450;NERÓPOLIS;2769840;CENTRO DE SAUDE UNIDADE BASICA OTAVIA DO CARMO;463531;eSF;1925
GO;520620;CRISTALINA;2440806;PSF CENTRO;457132;eSF;4911
GO;520620;CRISTALINA;2442353;PSF ALPHAVILLE DE CRISTALINA;457140;eSF;3897
GO;520660;CUMARI;6619010;UNIDADE BASICA DE SAUDE SILVIO DAVI RIOS;457280;eSF;3108
GO;521460;NIQUELÂNDIA;2382857;CENTRO DE SAUDE DE NIQUELANDIA;463574;eSF;4121
GO;521460;NIQUELÂNDIA;8011133;POSTO DE SAUDE EVERESTE;463647;eSF;1914
GO;521500;NOVA VENEZA;2768607;USF II ANTONIO MOLLES MARTINS;463825;eSF;3278
GO;521523;NOVO GAMA;9373934;USF VALE DO PEDREGAL EQUIPE 0002;463914;eSF;1022
GO;520753;FAINA;5662516;UNIDADE BASICA DE SAUDE DE CAICARA;457493;eSF;766
GO;520790;FLORES DE GOIÁS;7307993;UNIDADE DE SAUDE DA FAMILIA IV FLORES DE GOIAS;1499106;eSF;2556
GO;520800;FORMOSA;2440334;PSF 01 FORMOSINHA;457655;eSF;4774
GO;520800;FORMOSA;2440342;PSF 02 PAMPULHA;457663;eSF;2344
GO;520800;FORMOSA;2440350;PSF 03 CALIFORNIA;457698;eSF;2096
GO;520800;FORMOSA;2440377;PSF 05 SETOR NORDESTE;457728;eSF;3899
GO;520800;FORMOSA;3018148;PSF 11 SETOR SUL;457744;eSF;4384
GO;520800;FORMOSA;3507890;PSF 13 PARQUE LAGO;457779;eSF;3727
GO;520800;FORMOSA;6792162;PSF 16 NOVA FORMOSA;457825;eSF;3171
GO;520800;FORMOSA;2440350;PSF 03 CALIFORNIA;1694391;eSF;2049
GO;520800;FORMOSA;3507890;PSF 13 PARQUE LAGO;1622862;eSF;2253
GO;520810;FORMOSO;2382903;ESF JOAQUIM ALVES ARAUJO;457841;eSF;2312
GO;521523;NOVO GAMA;5951011;ESF GRANDE VALE;1659111;eSF;983
GO;521523;NOVO GAMA;2383926;USF LAGO AZUL;2158566;eSF;593
GO;521560;PADRE BERNARDO;3574164;ESTRATEGIA SAUDE DA FAMILIA CLARISMUNDO DA SILVA ROCHA;464198;eSF;1830
GO;521570;PALMEIRAS DE GOIÁS;6514472;UNIDADE DE SAUDE DA FAMILIA DR OSVALDO CASSIANO DE FARIA III;464287;eSF;4250
GO;520860;GOIANÉSIA;9119086;POSTO DE SAUDE SEBASTIANA DE LOURDES RODRIGUES CAMARGO;1649175;eSF;1891
GO;520870;GOIÂNIA;2673959;USF VALERIA APARECIDA MARTINS DA SILVA GARAVELO B;459380;eSF;1677
GO;521570;PALMEIRAS DE GOIÁS;6514472;UNIDADE DE SAUDE DA FAMILIA DR OSVALDO CASSIANO DE FARIA III;464325;eSF;2282
GO;521645;PEROLÂNDIA;2382547;UNIDADE DE SAUDE DA FAMILIA DOMETIL SOUZA CRUZ;464465;eSF;3223
GO;521710;PIRACANJUBA;2769042;UNIDADE DE SAUDE DA FAMILIA 303 AEROPORTO PIRACANJUBA;464570;eSF;3949
GO;521710;PIRACANJUBA;2382105;CENTRO DE SAUDE DE PIRACANJUBA;1693549;eSF;1855
GO;521710;PIRACANJUBA;2382105;CENTRO DE SAUDE DE PIRACANJUBA;1693557;eSF;1547
GO;520870;GOIÂNIA;2339420;USF VERA CRUZ I;458252;eSF;2520
GO;520870;GOIÂNIA;2339420;USF VERA CRUZ I;458260;eSF;2154
GO;521860;RIALMA;5082404;UNIDADE BASICA DE SAUDE RIALMA 2;1556053;eAPP;75
GO;520330;BELA VISTA DE GOIÁS;2570025;UNIDADE BASICA DE SAUDE DA FAMILIA LAS VEGAS UBS 01;1666843;eAPP;320
GO;521308;MINAÇU;2769247;UNID DE SAUDE DA FAMILIA PSF III;1627031;eAPP;85
GO;521560;PADRE BERNARDO;6895298;EQPEN EQUIPE DE ATENCAO A SAUDE DO SISTEMA PENITENCIARIO;464260;eAPP;252
GO;521830;POSSE;2382784;CENTRO DE SAUDE DE POSSE;1637975;eAPP;129
GO;521880;RIO VERDE;6476910;PROGRAMA PRESIDIO CIS;1665561;eAPP;429
GO;520880;GOIANIRA;2361647;UBS ONESTINA CORREA DE OLIVEIRA;1633317;eAPP;387
GO;521380;MORRINHOS;7891954;AISPPL SISTEMA PRISIONAL DE MORRINHOS;1597507;eAPP;0
GO;520110;ANÁPOLIS;2361604;USF SAO VICENTE;1679171;eSF;1498
GO;520110;ANÁPOLIS;2371421;USF BAIRRO DE LOURDES;1716425;eSF;513
GO;520870;GOIÂNIA;2339420;USF VERA CRUZ I;458244;eSF;2136
GO;520870;GOIÂNIA;2339439;USF VERA CRUZ II;458295;eSF;3439
GO;520870;GOIÂNIA;2339439;USF VERA CRUZ II;458325;eSF;3564
GO;520870;GOIÂNIA;2339439;USF VERA CRUZ II;458279;eSF;3542
GO;520870;GOIÂNIA;2339439;USF VERA CRUZ II;458287;eSF;3612
GO;520870;GOIÂNIA;2339439;USF VERA CRUZ II;458309;eSF;3168
GO;520870;GOIÂNIA;2506874;USF VILA MUTIRAO;458880;eSF;3144
GO;520510;CATALÃO;2381680;UBS JOAO MOREIRA DE CASTRO;1995367;eAP;1211
GO;520850;GOIANDIRA;2381710;CENTRO DE SAUDE JOSE ALVES PORTO FILHO GOIANDIRA;2074095;eAP;4
GO;521880;RIO VERDE;4072111;CLINICA DA FAMILIA LARANJEIRAS;2153017;eAP;3669
GO;521800;PORANGATU;3140997;ESTRATEGIA DA SAUDE DA FAMILIA GRUPIARA ESF 05;465275;eSF;3265
GO;520110;ANÁPOLIS;2371545;USF RECANTO DO SOL;454052;eSF;4105
GO;522045;SENADOR CANEDO;2769018;UNIDADE DE SAUDE DA FAMILIA SAO SEBASTIAO;466891;eSF;3340
GO;522045;SENADOR CANEDO;3522784;UNIDADE DE SAUDE DA FAMILIA CONJUNTO NOVA MORADA;467049;eSF;1364
GO;520860;GOIANÉSIA;2535378;POSTO DE SAUDE GERALDO GOMES GOIANESIA;1655604;eSF;743
GO;520110;ANÁPOLIS;2438372;USF FILOSTRO MACHADO;454249;eSF;3464
GO;520110;ANÁPOLIS;3407039;USF CALIXTOPOLIS;454362;eSF;4493
GO;521975;SANTO ANTÔNIO DO DESCOBERTO;2440415;UNIDADE DE SAUDE PSF EQUIPE 03;466239;eSF;3543
GO;520140;APARECIDA DE GOIÂNIA;6992943;UNIDADE BASICA DE SAUDE CARAIBAS;455210;eSF;1091
GO;520140;APARECIDA DE GOIÂNIA;7300980;UNIDADE BASICA DE SAUDE JARDIM DOS IPES;1505556;eSF;1822
GO;520140;APARECIDA DE GOIÂNIA;9320318;UNIDADE BASICA DE SAUDE GARAVELO PARK;1663399;eSF;1080
GO;520140;APARECIDA DE GOIÂNIA;9320318;UNIDADE BASICA DE SAUDE GARAVELO PARK;1688545;eSF;328
GO;520870;GOIÂNIA;2506874;USF VILA MUTIRAO;458856;eSF;3273
GO;520870;GOIÂNIA;2506874;USF VILA MUTIRAO;458902;eSF;3657
GO;520870;GOIÂNIA;2506874;USF VILA MUTIRAO;458899;eSF;3400
GO;520870;GOIÂNIA;2653893;USF VILA PEDROSO;459194;eSF;3721
GO;520870;GOIÂNIA;2653893;USF VILA PEDROSO;459216;eSF;2718
GO;520870;GOIÂNIA;2339331;USF VILA REGINA;458198;eSF;4034
GO;521760;PLANALTINA;2437546;UNIDADE BASICA DE SAUDE ESF 14 SAO GABRIEL;464821;eSF;1249
GO;521760;PLANALTINA;2437937;UNIDADE BASICA DE SAUDE ESF 09 VILA MUTIRAO;464864;eSF;2375
GO;521760;PLANALTINA;2438631;UNIDADE BASICA DE SAUDE ESF 04 E ESF 19 QD 02 LESTE;464953;eSF;2278
GO;521760;PLANALTINA;2438631;UNIDADE BASICA DE SAUDE ESF 04 E ESF 19 QD 02 LESTE;464961;eSF;3069
GO;521760;PLANALTINA;7570104;UNIDADE BASICA DE SAUDE ESF 27 CORREGO RICO;1552651;eSF;1399
GO;520005;ABADIA DE GOIÁS;9655093;UBS GORGONIO ALVES FORTES;453277;eSF;3311
GO;520010;ABADIÂNIA;2383527;UBS PLANALMIRA;453307;eSF;2710
GO;520870;GOIÂNIA;2339331;USF VILA REGINA;458228;eSF;3204
GO;520870;GOIÂNIA;2339331;USF VILA REGINA;458201;eSF;3334
GO;520870;GOIÂNIA;2339331;USF VILA REGINA;1549243;eSF;2048
GO;520870;GOIÂNIA;2339331;USF VILA REGINA;458171;eSF;2864
